application_key,facility,outfall,parameter,monitoring_period,reported_value,numeric_limit,applicable_requirement,comparison_status,monitoring_status,unresolved_reason,evidence_status,nodi_code,has_reported_value,is_numeric_comparison_candidate,monitoring_condition,pass_fail_reported
measurement:dmr_form_value_id=3920642833,NM0020583,001,50050,2025-04-30,4.96,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673294,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642834,NM0020583,001,50050,2025-04-30,5.13,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673295,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642835,NM0020583,001,50050,2025-04-30,5.75,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673296,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642865,NM0020583,001,50050,2025-05-31,5.04,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673294,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642866,NM0020583,001,50050,2025-05-31,5.11,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673295,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642867,NM0020583,001,50050,2025-05-31,5.34,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673296,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642897,NM0020583,001,50050,2025-06-30,5.47,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673294,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642898,NM0020583,001,50050,2025-06-30,5.79,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673295,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642899,NM0020583,001,50050,2025-06-30,5.94,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673296,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642929,NM0020583,001,50050,2025-07-31,5.9,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673294,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642930,NM0020583,001,50050,2025-07-31,6.31,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673295,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642931,NM0020583,001,50050,2025-07-31,6.83,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673296,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642961,NM0020583,001,50050,2025-08-31,5.65,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673294,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642962,NM0020583,001,50050,2025-08-31,5.91,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673295,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642963,NM0020583,001,50050,2025-08-31,6.09,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673296,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642993,NM0020583,001,50050,2025-09-30,5.44,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673294,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642994,NM0020583,001,50050,2025-09-30,5.6,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673295,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642995,NM0020583,001,50050,2025-09-30,6.23,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673296,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
measurement:dmr_form_value_id=3920642644,NM0020583,001,50060,2024-10-31,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642676,NM0020583,001,50060,2024-11-30,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642708,NM0020583,001,50060,2024-12-31,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642740,NM0020583,001,50060,2025-01-31,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642772,NM0020583,001,50060,2025-02-28,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642804,NM0020583,001,50060,2025-03-31,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642836,NM0020583,001,50060,2025-04-30,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642868,NM0020583,001,50060,2025-05-31,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642900,NM0020583,001,50060,2025-06-30,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642932,NM0020583,001,50060,2025-07-31,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642964,NM0020583,001,50060,2025-08-31,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642996,NM0020583,001,50060,2025-09-30,,19,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673291,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics;permit_limit_comment_text,UNRESOLVED_SEMANTIC,9,0,0,,
measurement:dmr_form_value_id=3920642645,NM0020583,001,51040,2024-10-31,2,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642646,NM0020583,001,51040,2024-10-31,8,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642647,NM0020583,001,51040,2024-10-31,280,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642648,NM0020583,001,51040,2024-10-31,1438,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642677,NM0020583,001,51040,2024-11-30,2,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642678,NM0020583,001,51040,2024-11-30,10,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642679,NM0020583,001,51040,2024-11-30,267,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642680,NM0020583,001,51040,2024-11-30,1474,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642709,NM0020583,001,51040,2024-12-31,7,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642710,NM0020583,001,51040,2024-12-31,208,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642711,NM0020583,001,51040,2024-12-31,917,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642712,NM0020583,001,51040,2024-12-31,26449,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642741,NM0020583,001,51040,2025-01-31,5,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642742,NM0020583,001,51040,2025-01-31,208,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642743,NM0020583,001,51040,2025-01-31,214,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642744,NM0020583,001,51040,2025-01-31,613,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642773,NM0020583,001,51040,2025-02-28,2,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642774,NM0020583,001,51040,2025-02-28,15,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642775,NM0020583,001,51040,2025-02-28,305,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642776,NM0020583,001,51040,2025-02-28,2204,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642805,NM0020583,001,51040,2025-03-31,5,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642806,NM0020583,001,51040,2025-03-31,13,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642807,NM0020583,001,51040,2025-03-31,771,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642808,NM0020583,001,51040,2025-03-31,2216,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642837,NM0020583,001,51040,2025-04-30,17,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642838,NM0020583,001,51040,2025-04-30,69,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642839,NM0020583,001,51040,2025-04-30,3133,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642840,NM0020583,001,51040,2025-04-30,11951,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642869,NM0020583,001,51040,2025-05-31,2,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642870,NM0020583,001,51040,2025-05-31,8,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642871,NM0020583,001,51040,2025-05-31,368,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642872,NM0020583,001,51040,2025-05-31,1427,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642901,NM0020583,001,51040,2025-06-30,4,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642902,NM0020583,001,51040,2025-06-30,1414,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642903,NM0020583,001,51040,2025-06-30,758,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642904,NM0020583,001,51040,2025-06-30,270020,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642933,NM0020583,001,51040,2025-07-31,1,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642934,NM0020583,001,51040,2025-07-31,3,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642935,NM0020583,001,51040,2025-07-31,320,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642936,NM0020583,001,51040,2025-07-31,717,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642965,NM0020583,001,51040,2025-08-31,2,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642966,NM0020583,001,51040,2025-08-31,192,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642967,NM0020583,001,51040,2025-08-31,490,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642968,NM0020583,001,51040,2025-08-31,43688,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,EXCEEDANCE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642997,NM0020583,001,51040,2025-09-30,2,126,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673269,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642998,NM0020583,001,51040,2025-09-30,133,235,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673270,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642999,NM0020583,001,51040,2025-09-30,499,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673271,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920643000,NM0020583,001,51040,2025-09-30,26545,31900,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673272,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3920642649,NM0020583,001,70295,2024-10-31,339,,permit_limit_row:limit_set_schedule_id=3600891019|limit_value_id=3610673275,NOT_NUMERIC_CANDIDATE,FREQUENCY_UNINTERPRETED,aggregated_reporting_requirement;limit_sample_type_code;monitoring_frequency_code;permit_limit_comment_text,UNRESOLVED_SEMANTIC,,1,0,,
